"Instrument","Qty.","Avg. cost","LTP","Invested","Cur. val","P&L","Net chg.","Day chg.",""
"ADANIGREEN",23,1132.44,1472.3,26046.2,33862.9,7816.7,30.01,-4.51,""
"IRFC",27,146.85,87.39,3964.95,2359.53,-1605.42,-40.49,-1.04,""
"JSWENERGY",1,728.7,561.7,728.7,561.7,-167,-22.92,-0.79,""
"NHPC",13,89.95,80.3,1169.35,1043.9,-125.45,-10.73,-0.07,""
"TATASTEEL",30,164.85,186.5,4945.5,5595,649.5,13.13,-0.4,""
"TMCV",10,239.54,405.45,2395.44,4054.5,1659.07,69.26,-1.53,""
"TMPV",10,529.46,327.7,5294.57,3277,-2017.56,-38.11,-1.83,""
"UJJIVANSFB",6,44.82,65.06,268.92,390.36,121.44,45.16,-1.03,""
"VIKASLIFE",824,2.16,1.31,1782.86,1079.44,-703.42,-39.45,-1.5,""
