"Instrument","Qty.","Avg. cost","LTP","Invested","Cur. val","P&L","Net chg.","Day chg.",""
"CEATLTD",6,3695,3392.7,22170,20356.2,-1813.8,-8.18,-2.2,""
"DMART",7,4064,3800.4,28448,26602.8,-1845.2,-6.49,1.35,""
"IRFC",27,146.85,80.22,3964.95,2165.94,-1799.01,-45.37,-1.57,""
"JSWENERGY",1,728.7,517,728.7,517,-211.7,-29.05,-1.71,""
"MOBAVENUE",34,291.71,290,9918.05,9860,-58.05,-0.59,-0.63,""
"NHPC",37,81.51,75.8,3015.91,2804.6,-211.31,-7.01,-1.49,""
"RELIANCE",7,1280,1247.7,8960,8733.9,-226.1,-2.52,1.11,""
"TMPV",10,529.46,301.65,5294.57,3016.5,-2278.07,-43.03,-0.71,""
"VIKASLIFE",1724,1.69,1.24,2916.86,2137.76,-779.1,-26.71,2.48,""
