"Instrument","Qty.","Avg. cost","LTP","Invested","Cur. val","P&L","Net chg.","Day chg.",""
"CEATLTD",6,3695,3455.25,22170,20731.5,-1438.5,-6.49,0.65,""
"DMART",7,4064,3738,28448,26166,-2282,-8.02,0.62,""
"IRFC",27,146.85,81.5,3964.95,2200.5,-1764.45,-44.5,2.76,""
"JSWENERGY",1,728.7,526,728.7,526,-202.7,-27.82,2.73,""
"NHPC",37,81.51,76.95,3015.91,2847.15,-168.76,-5.6,2.33,""
"RELIANCE",7,1280,1226.4,8960,8584.8,-375.2,-4.19,-1.41,""
"TMPV",10,529.46,303.8,5294.57,3038,-2256.56,-42.62,-3.45,""
"VIKASLIFE",1724,1.69,1.21,2916.86,2086.04,-830.82,-28.48,-0.82,""
