"Instrument","Qty.","Avg. cost","LTP","Invested","Cur. val","P&L","Net chg.","Day chg.",""
"ADANIGREEN",23,1132.44,1399.7,26046.2,32193.1,6146.9,23.6,0.33,""
"IRFC",27,146.85,88.11,3964.95,2378.97,-1585.98,-40,0.56,""
"JSWENERGY",1,728.7,549.65,728.7,549.65,-179.05,-24.57,-0.41,""
"NHPC",13,89.95,79.7,1169.35,1036.1,-133.25,-11.4,0.38,""
"TATASTEEL",30,164.85,184.2,4945.5,5526,580.5,11.74,0.82,""
"TMCV",10,239.54,411.25,2395.44,4112.5,1717.07,71.68,1.24,""
"TMPV",10,529.46,327.75,5294.57,3277.5,-2017.06,-38.1,1.2,""
"UJJIVANSFB",6,44.82,71.57,268.92,429.42,160.5,59.68,1.2,""
"VIKASLIFE",824,2.16,1.28,1782.86,1054.72,-728.14,-40.84,-3.03,""
