"Instrument","Qty.","Avg. cost","LTP","Invested","Cur. val","P&L","Net chg.","Day chg.",""
"ADANIGREEN",23,1132.44,1380.05,26046.2,31741.15,5694.95,21.86,-6.3,""
"IRFC",27,146.85,87.03,3964.95,2349.81,-1615.14,-40.74,-0.41,""
"JSWENERGY",1,728.7,557.15,728.7,557.15,-171.55,-23.54,-0.82,""
"NHPC",13,89.95,80.26,1169.35,1043.38,-125.97,-10.77,-0.05,""
"TATASTEEL",30,164.85,184.23,4945.5,5526.9,581.4,11.76,-1.23,""
"TMCV",10,239.54,407.9,2395.44,4079,1683.56,70.28,0.6,""
"TMPV",10,529.46,324.25,5294.57,3242.5,-2052.06,-38.76,-1.08,""
"UJJIVANSFB",6,44.82,68.83,268.92,412.98,144.06,53.57,5.79,""
"VIKASLIFE",824,2.16,1.29,1782.86,1062.96,-719.9,-40.38,-1.53,""
