"Instrument","Qty.","Avg. cost","LTP","Invested","Cur. val","P&L","Net chg.","Day chg.",""
"CEATLTD",6,3695,3401.4,22170,20408.4,-1761.6,-7.95,0.26,""
"DMART",7,4064,3769.55,28448,26386.85,-2061.15,-7.25,-0.93,""
"IRFC",27,146.85,79.95,3964.95,2158.65,-1806.3,-45.56,-0.44,""
"JSWENERGY",1,728.7,518,728.7,518,-210.7,-28.91,0.19,""
"MOBAVENUE",34,291.71,283,9918.05,9622,-296.05,-2.98,-1.26,""
"NHPC",37,81.51,76.01,3015.91,2812.37,-203.54,-6.75,0.28,""
"RELIANCE",7,1280,1242,8960,8694,-266,-2.97,-0.46,""
"TMPV",10,529.46,300.05,5294.57,3000.5,-2294.06,-43.33,-0.53,""
"VIKASLIFE",1724,1.69,1.28,2916.86,2206.72,-710.14,-24.35,3.23,""
